,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
66,-1.0,3.0,69.0,19900,2,-1,4,4,4,5,3,-1.0,3,7,5.0,8,7,5,1970,1989,5,7,7.0,7.0,4,287.0,3,3,5,5,4,5,7,912,0,1035,1947,5,3,2,5,2207,0,0,2207,1,0,2,0,3,1,3,7,7,1,5,6,1970.0,3,2,576,4,4,3,301,0,0,0,0,0,-1,-1,-1,0,7,2010,10,6,180000
67,-1.0,3.0,72.0,10665,2,-1,3,4,4,5,3,20.0,7,7,5.0,8,7,5,2003,2003,5,7,3.0,3.0,4,167.0,4,3,4,5,4,4,7,1013,0,440,1453,5,5,2,5,1479,0,0,1479,1,0,2,0,3,1,4,7,8,0,-1,6,2003.0,3,2,558,4,4,3,144,29,0,0,0,0,-1,-1,-1,0,6,2007,10,6,226000
68,-1.0,1.0,47.0,4608,2,-1,4,4,4,4,3,8.0,9,7,5.0,8,4,6,1945,1950,5,7,9.0,9.0,-1,0.0,3,4,5,4,4,2,2,0,0,747,747,5,3,2,5,747,0,0,747,0,0,1,0,2,1,3,4,8,0,-1,6,1945.0,2,1,220,4,4,3,0,0,0,0,0,0,-1,-1,-1,0,6,2010,10,6,80000
69,-1.0,3.0,81.0,15593,2,-1,4,4,4,4,3,21.0,7,7,5.0,7,7,4,1953,1953,5,7,14.0,17.0,-1,0.0,4,3,5,4,4,2,5,603,0,701,1304,4,3,2,5,1304,983,0,2287,0,0,2,0,3,1,3,7,8,1,4,6,1953.0,4,2,667,4,4,3,0,21,114,0,0,0,-1,-1,-1,0,7,2006,10,6,225000
70,-1.0,3.0,95.0,13651,2,-1,3,4,4,5,3,-1.0,7,7,5.0,8,7,6,1973,1973,5,7,7.0,7.0,4,1115.0,3,4,5,5,4,5,6,1880,0,343,2223,5,5,2,5,2223,0,0,2223,1,0,2,0,3,1,3,8,8,2,5,6,1973.0,4,2,516,4,4,3,300,0,0,0,0,0,-1,-1,-1,0,2,2007,10,6,244000
71,-1.0,3.0,69.0,7599,2,-1,4,4,4,4,3,14.0,7,7,5.0,8,4,6,1982,2006,5,7,11.0,7.0,-1,0.0,3,3,5,4,4,2,6,565,0,280,845,5,3,2,5,845,0,0,845,1,0,1,0,2,1,3,4,8,0,-1,2,1987.0,2,2,360,4,4,3,0,0,0,0,0,0,-1,-1,-1,0,6,2007,10,6,129500
72,-1.0,3.0,74.0,10141,2,-1,3,4,4,4,3,17.0,7,7,5.0,5,7,5,1998,1998,5,7,3.0,3.0,4,40.0,3,3,4,5,4,2,2,0,0,832,832,5,4,2,5,885,833,0,1718,0,0,2,1,3,1,3,7,8,1,4,6,1998.0,4,2,427,4,4,3,0,94,0,0,291,0,-1,-1,-1,0,12,2009,10,6,185000
73,-1.0,3.0,85.0,10200,2,-1,4,4,4,5,3,-1.0,7,7,5.0,8,5,7,1954,2003,5,7,-1.0,-1.0,4,104.0,3,3,5,4,4,2,6,320,362,404,1086,5,4,2,5,1086,0,0,1086,1,0,1,0,3,1,3,6,8,0,-1,6,1989.0,2,2,490,4,4,3,0,0,0,0,0,0,-1,3,-1,0,5,2010,10,6,144900
74,-1.0,1.0,60.0,5790,2,-1,4,4,4,4,3,8.0,7,7,5.0,5,3,6,1915,1950,4,7,3.0,3.0,-1,0.0,4,4,5,3,4,2,2,0,0,840,840,5,4,1,5,840,765,0,1605,0,0,2,0,3,2,3,8,8,0,-1,2,1915.0,2,1,379,4,4,3,0,0,202,0,0,0,-1,-1,-1,0,5,2010,10,6,107400
75,-1.0,1.0,21.0,1596,2,-1,4,4,4,5,3,15.0,7,7,-1.0,1,4,5,1973,1973,5,7,12.0,-1.0,-1,0.0,3,3,5,5,4,5,7,462,0,0,462,5,3,2,5,526,462,0,988,1,0,1,0,2,1,3,5,8,0,-1,4,1973.0,2,1,297,4,4,3,120,101,0,0,0,0,-1,3,-1,0,11,2009,10,6,91000
76,-1.0,3.0,69.0,8475,2,-1,3,4,4,5,3,-1.0,7,7,5.0,8,4,7,1956,1956,5,7,3.0,3.0,-1,0.0,3,3,5,4,4,2,6,228,0,724,952,5,5,2,4,952,0,0,952,0,0,1,0,2,1,3,4,8,0,-1,2,1956.0,2,1,283,4,4,3,0,0,0,0,0,0,-1,-1,-1,0,4,2008,10,6,135750
77,-1.0,1.0,50.0,8635,2,-1,4,4,4,5,3,22.0,7,7,5.0,7,5,5,1948,2001,5,7,-1.0,-1.0,-1,0.0,3,3,5,4,4,2,5,336,41,295,672,5,3,2,5,1072,213,0,1285,1,0,1,0,2,1,3,6,7,0,-1,2,1948.0,2,1,240,4,4,3,0,0,0,0,0,0,-1,4,-1,0,1,2008,10,6,127000
78,-1.0,3.0,72.0,10778,2,-1,4,4,4,5,3,6.0,7,7,-1.0,8,4,5,1968,1968,3,7,11.0,11.0,-1,0.0,3,3,5,4,4,2,2,0,0,1768,1768,5,3,1,5,1768,0,0,1768,0,0,2,0,4,2,3,8,8,0,-1,-1,1980.0,-1,0,0,-1,-1,3,0,0,0,0,0,0,-1,-1,-1,0,4,2010,10,6,136500
79,-1.0,1.0,60.0,10440,2,2,4,4,4,4,3,8.0,7,7,5.0,5,5,6,1910,1981,5,7,-1.0,-1.0,-1,0.0,3,3,4,4,4,2,2,0,0,440,440,5,4,2,5,682,548,0,1230,0,0,1,1,2,1,3,5,8,0,-1,2,1966.0,2,2,440,4,4,3,74,0,128,0,0,0,-1,4,-1,0,5,2009,10,6,110000
80,-1.0,3.0,100.0,13000,2,-1,4,4,4,4,3,-1.0,7,7,5.0,5,6,6,1968,1968,5,7,3.0,3.0,4,576.0,3,4,5,5,4,2,4,448,0,448,896,5,3,2,5,1182,960,0,2142,0,0,2,1,4,1,4,8,8,1,5,6,1968.0,4,1,509,4,4,3,0,72,0,0,252,0,-1,-1,-1,0,6,2009,10,6,193500
81,-1.0,1.0,32.0,4500,2,-1,4,4,4,2,3,14.0,7,7,2.0,8,6,5,1998,1998,3,7,3.0,3.0,4,443.0,3,4,4,6,5,2,7,1201,0,36,1237,5,5,2,5,1337,0,0,1337,1,0,2,0,2,1,3,5,8,0,-1,6,1998.0,4,2,405,4,4,3,0,199,0,0,0,0,-1,-1,-1,0,3,2006,10,6,153500
82,-1.0,3.0,78.0,10206,2,-1,4,4,4,5,3,4.0,7,7,5.0,8,8,5,2007,2007,5,7,3.0,3.0,1,468.0,3,3,4,5,4,2,7,33,0,1530,1563,5,5,2,5,1563,0,0,1563,0,0,2,0,3,1,4,6,8,1,5,6,2007.0,3,3,758,4,4,3,144,99,0,0,0,0,-1,-1,-1,0,10,2008,10,6,245000
83,-1.0,3.0,80.0,8892,2,-1,3,4,4,5,3,-1.0,7,7,5.0,8,5,5,1960,1960,5,7,9.0,9.0,5,66.0,3,3,5,4,4,2,2,0,0,1065,1065,5,4,2,5,1065,0,0,1065,0,0,1,1,3,1,3,6,8,0,-1,2,1974.0,2,2,461,4,4,3,74,0,0,0,0,0,-1,-1,-1,0,7,2007,6,6,126500
84,-1.0,3.0,69.0,8530,2,-1,3,4,4,5,3,17.0,7,7,5.0,1,7,5,1995,1996,5,7,11.0,11.0,4,22.0,3,3,4,5,4,2,2,0,0,384,384,5,4,2,5,804,670,0,1474,0,0,2,1,3,1,3,7,8,1,4,4,1995.0,4,2,400,4,4,3,120,72,0,0,0,0,-1,-1,3,700,5,2009,10,6,168500
85,-1.0,3.0,121.0,16059,2,-1,4,4,4,4,3,12.0,7,7,5.0,5,8,5,1991,1992,3,7,11.0,11.0,4,284.0,4,3,5,5,4,2,2,0,0,1288,1288,5,5,2,5,1301,1116,0,2417,0,0,2,1,4,1,4,9,8,1,4,6,1991.0,2,2,462,4,4,3,127,82,0,0,0,0,-1,-1,-1,0,4,2006,10,6,260000
86,-1.0,3.0,122.0,11911,2,-1,2,4,4,5,3,17.0,7,7,5.0,5,6,5,2005,2005,5,7,3.0,3.0,-1,0.0,4,3,4,5,4,4,2,0,0,684,684,5,5,2,5,684,876,0,1560,0,0,2,1,3,1,4,6,8,1,5,4,2005.0,4,2,400,4,4,3,100,38,0,0,0,0,-1,-1,-1,0,3,2009,10,6,174000
87,-1.0,6.0,40.0,3951,2,3,4,4,4,4,3,4.0,7,7,2.0,5,6,5,2009,2009,5,7,3.0,3.0,1,76.0,4,3,4,5,4,4,2,0,0,612,612,5,5,2,5,612,612,0,1224,0,0,2,1,2,1,4,4,8,0,-1,2,2009.0,3,2,528,4,4,3,0,234,0,0,0,0,-1,-1,-1,0,6,2009,7,1,164500
88,-1.0,-1.0,105.0,8470,2,-1,3,4,4,4,3,16.0,8,8,5.0,7,3,2,1915,1982,3,7,7.0,7.0,-1,0.0,2,2,5,4,3,2,2,0,0,1013,1013,5,3,1,5,1013,0,513,1526,0,0,1,0,2,1,2,6,8,0,-1,-1,1980.0,-1,0,0,-1,-1,1,0,0,156,0,0,0,-1,4,-1,0,10,2009,2,5,85000
89,-1.0,3.0,60.0,8070,2,-1,4,4,4,5,3,20.0,7,7,5.0,8,4,5,1994,1995,5,7,3.0,3.0,-1,0.0,3,3,4,5,4,2,7,588,0,402,990,5,5,2,5,990,0,0,990,1,0,1,0,3,1,3,5,8,0,-1,-1,1980.0,-1,0,0,-1,-1,3,0,0,0,0,0,0,-1,-1,-1,0,8,2007,10,6,123600
90,-1.0,3.0,60.0,7200,2,-1,4,4,4,5,3,-1.0,7,7,5.0,8,4,5,1950,1950,5,7,14.0,-1.0,-1,0.0,3,3,3,-1,-1,-1,-1,0,0,0,0,5,3,2,4,1040,0,0,1040,0,0,1,0,2,1,3,4,8,0,-1,2,1950.0,2,2,420,4,4,3,0,29,0,0,0,0,-1,-1,-1,0,7,2006,10,6,109900
91,-1.0,3.0,85.0,8500,2,-1,4,4,4,5,3,-1.0,7,7,5.0,8,5,3,1961,1961,3,7,11.0,11.0,5,203.0,3,3,5,4,4,2,4,600,0,635,1235,5,3,2,5,1235,0,0,1235,0,0,1,0,2,1,3,6,8,0,-1,6,1961.0,2,2,480,4,4,3,0,0,0,0,0,0,-1,3,-1,0,12,2006,10,5,98600
92,-1.0,3.0,80.0,13360,2,2,3,2,4,5,3,19.0,7,7,5.0,8,5,7,1921,2006,5,7,-1.0,-1.0,-1,0.0,3,4,6,5,4,2,6,713,0,163,876,5,5,2,5,964,0,0,964,1,0,1,0,2,1,3,5,8,0,-1,2,1921.0,2,2,432,4,4,3,0,0,44,0,0,0,-1,-1,-1,0,8,2009,10,6,163500
93,-1.0,-1.0,60.0,7200,2,-1,4,4,4,4,3,8.0,7,7,-1.0,3,6,6,1910,1998,3,7,9.0,9.0,-1,0.0,3,3,6,4,3,3,4,1046,0,168,1214,4,5,1,5,1260,1031,0,2291,0,1,2,0,4,2,3,9,8,1,5,2,1900.0,2,2,506,4,4,3,0,0,0,0,99,0,-1,-1,-1,0,11,2007,10,6,133900
94,-1.0,3.0,69.0,9337,2,-1,3,4,4,5,3,20.0,7,7,5.0,5,6,5,1997,1997,5,7,3.0,3.0,-1,0.0,3,4,4,5,4,2,7,648,0,176,824,5,5,2,5,905,881,0,1786,1,0,2,1,3,1,4,7,8,0,-1,6,1997.0,3,2,684,4,4,3,0,162,0,0,0,0,-1,-1,-1,0,5,2007,10,6,204750
95,-1.0,3.0,69.0,9765,2,-1,2,4,4,4,3,17.0,7,7,5.0,5,6,8,1993,1993,5,7,3.0,3.0,4,68.0,5,4,4,5,5,2,6,310,0,370,680,5,4,2,5,680,790,0,1470,0,0,2,1,3,1,3,6,8,1,4,4,1993.0,4,2,420,4,4,3,232,63,0,0,0,0,-1,-1,3,480,4,2009,10,6,185000
96,-1.0,3.0,78.0,10264,2,-1,3,4,4,5,3,20.0,7,7,5.0,8,7,5,1999,1999,5,7,3.0,3.0,4,183.0,4,3,4,5,4,4,6,1162,0,426,1588,5,5,2,5,1588,0,0,1588,0,0,2,0,3,1,4,6,8,0,-1,6,1999.0,3,2,472,4,4,3,158,29,0,0,0,0,-1,-1,-1,0,8,2006,10,6,214000
97,-1.0,3.0,73.0,10921,2,-1,4,2,4,5,3,18.0,7,7,5.0,8,4,5,1965,1965,3,7,11.0,11.0,4,48.0,3,3,5,4,4,2,4,520,0,440,960,5,3,2,3,960,0,0,960,1,0,1,0,3,1,3,6,8,0,-1,6,1965.0,4,1,432,4,4,2,120,0,0,0,0,0,-1,-1,-1,0,5,2007,10,6,94750
98,-1.0,3.0,85.0,10625,2,-1,4,4,4,4,3,18.0,7,7,5.0,8,5,5,1920,1950,5,7,-1.0,-1.0,-1,0.0,3,3,6,4,4,2,6,108,0,350,458,5,2,1,5,835,0,0,835,0,0,1,0,2,1,3,5,8,0,-1,5,1920.0,2,1,366,3,4,3,0,0,77,0,0,0,-1,-1,3,400,5,2010,6,5,83000
99,-1.0,3.0,77.0,9320,2,-1,3,4,4,5,3,-1.0,7,7,5.0,8,4,5,1959,1959,5,7,7.0,7.0,-1,0.0,3,3,5,4,4,2,6,569,0,381,950,5,2,2,5,1225,0,0,1225,1,0,1,1,3,1,3,6,8,0,-1,-1,1980.0,-1,0,0,-1,-1,3,352,0,0,0,0,0,-1,-1,3,400,1,2010,10,6,128950
100,-1.0,3.0,69.0,10603,2,-1,3,4,4,5,3,9.0,7,7,5.0,8,6,7,1977,2001,5,7,7.0,7.0,4,28.0,3,3,4,4,4,3,6,1200,0,410,1610,5,4,2,5,1610,0,0,1610,1,0,2,0,3,1,4,6,8,2,4,6,1977.0,3,2,480,4,4,3,168,68,0,0,0,0,-1,-1,-1,0,2,2010,10,6,205000
101,-1.0,3.0,77.0,9206,2,-1,4,4,4,5,3,5.0,7,7,5.0,5,6,5,1985,1985,5,7,11.0,11.0,4,336.0,4,3,5,5,4,2,2,0,0,741,741,5,3,2,5,977,755,0,1732,0,0,2,1,3,1,4,7,8,1,4,6,1985.0,4,2,476,4,4,3,192,46,0,0,0,0,-1,-1,-1,0,6,2010,10,6,178000
102,-1.0,3.0,64.0,7018,2,-1,4,3,4,5,3,5.0,7,7,-1.0,8,5,5,1979,1979,5,7,11.0,11.0,-1,0.0,3,2,3,-1,-1,-1,-1,0,0,0,0,5,3,2,5,1535,0,0,1535,0,0,2,0,4,2,3,8,8,0,-1,6,1979.0,2,2,410,4,4,3,0,0,0,0,0,0,-1,-1,-1,0,6,2009,10,3,118964
103,-1.0,3.0,94.0,10402,2,-1,3,4,4,4,3,20.0,7,7,5.0,8,7,5,2009,2009,5,7,3.0,3.0,-1,0.0,3,3,4,5,4,2,2,0,0,1226,1226,5,5,2,5,1226,0,0,1226,0,0,2,0,3,1,4,6,8,0,-1,6,2009.0,3,3,740,4,4,3,0,36,0,0,0,0,-1,-1,-1,0,5,2010,10,6,198900
104,-1.0,1.0,69.0,7758,2,-1,4,4,4,4,3,16.0,7,7,5.0,7,7,4,1931,1950,5,7,4.0,4.0,4,600.0,3,2,4,4,4,2,3,224,0,816,1040,5,5,2,3,1226,592,0,1818,0,0,1,1,4,1,3,7,8,2,4,2,1951.0,2,1,240,4,4,3,0,0,0,0,184,0,-1,-1,-1,0,6,2007,10,6,169500
105,-1.0,6.0,75.0,9375,2,-1,4,4,4,5,3,4.0,7,7,5.0,5,8,5,2003,2004,3,7,3.0,3.0,4,768.0,4,3,4,6,4,2,2,0,0,1053,1053,5,5,2,5,1053,939,0,1992,0,0,2,1,3,1,4,9,8,1,5,6,2003.0,3,2,648,4,4,3,140,45,0,0,0,0,-1,-1,-1,0,8,2008,10,6,250000
106,-1.0,1.0,60.0,10800,2,2,4,4,4,5,3,8.0,7,7,5.0,8,4,7,1885,1995,2,7,3.0,3.0,-1,0.0,3,3,6,3,4,2,2,0,0,641,641,5,4,2,5,1047,0,0,1047,0,0,1,0,2,1,3,6,8,0,-1,2,1954.0,2,1,273,3,3,1,0,0,0,0,0,0,-1,-1,3,450,8,2007,10,6,100000
107,-1.0,1.0,50.0,6000,2,-1,4,4,4,5,3,8.0,7,7,5.0,8,5,5,1948,1950,5,7,3.0,3.0,-1,0.0,3,3,5,4,4,2,6,104,169,516,789,5,5,2,5,789,0,0,789,0,0,1,0,2,1,3,5,8,0,-1,2,1948.0,2,1,250,4,4,3,0,0,0,0,0,0,-1,-1,-1,0,4,2008,10,1,115000
108,-1.0,1.0,85.0,8500,2,-1,4,4,4,4,3,16.0,9,7,5.0,7,5,7,1919,2005,5,7,12.0,-1.0,-1,0.0,3,3,5,4,4,2,2,0,0,793,793,4,3,1,3,997,520,0,1517,0,0,2,0,3,1,2,7,8,0,-1,-1,1980.0,-1,0,0,-1,-1,1,0,0,144,0,0,0,-1,-1,-1,0,8,2007,10,6,115000
109,-1.0,3.0,105.0,11751,2,-1,3,4,4,5,3,9.0,7,7,5.0,8,6,6,1977,1977,3,7,7.0,7.0,4,480.0,3,3,5,5,4,2,5,705,0,1139,1844,5,5,2,5,1844,0,0,1844,0,0,2,0,3,1,3,7,8,1,4,6,1977.0,3,2,546,4,4,3,0,122,0,0,0,0,-1,4,-1,0,1,2010,6,6,190000
110,-1.0,3.0,75.0,9525,2,-1,4,4,4,5,3,18.0,7,7,5.0,7,6,4,1954,1972,5,7,-1.0,-1.0,-1,0.0,3,3,5,4,3,2,4,444,0,550,994,5,4,2,5,1216,639,0,1855,0,0,2,0,4,1,3,7,8,0,-1,6,1954.0,2,1,325,4,4,3,182,0,0,0,0,0,-1,-1,-1,0,10,2006,10,6,136900
111,-1.0,3.0,69.0,7750,2,-1,3,4,4,5,3,17.0,7,7,5.0,1,7,5,2000,2000,5,7,3.0,3.0,-1,0.0,3,3,4,5,4,2,7,250,0,134,384,5,5,2,5,774,656,0,1430,0,0,2,1,3,1,3,7,8,1,4,4,2000.0,4,2,400,4,4,3,180,0,0,0,0,0,-1,-1,-1,0,4,2010,10,6,180000
112,-1.0,3.0,77.0,9965,2,-1,4,4,4,5,3,20.0,7,7,5.0,5,7,5,2007,2007,5,7,3.0,3.0,1,220.0,4,3,4,6,4,4,7,984,0,280,1264,5,5,2,5,1282,1414,0,2696,1,0,2,1,4,1,5,10,8,1,5,4,2007.0,4,3,792,4,4,3,120,184,0,0,168,0,-1,-1,-1,0,10,2007,7,1,383970
113,-1.0,3.0,69.0,21000,2,-1,4,3,4,4,3,19.0,7,7,5.0,8,6,5,1953,1953,3,7,-1.0,-1.0,4,184.0,3,4,5,5,4,3,6,35,869,905,1809,5,3,2,5,2259,0,0,2259,1,0,2,0,3,1,4,7,8,2,5,5,1953.0,2,2,450,4,4,3,166,120,192,0,0,0,-1,4,-1,0,10,2007,6,5,217000
114,-1.0,3.0,61.0,7259,2,-1,3,4,4,5,2,19.0,7,7,5.0,5,6,8,1945,2002,4,7,-1.0,-1.0,-1,0.0,3,3,5,4,4,2,6,774,150,104,1028,5,5,2,5,1436,884,0,2320,1,0,2,1,3,1,4,9,8,1,4,2,1945.0,2,1,180,4,4,3,224,0,0,0,0,0,-1,4,-1,0,7,2007,10,6,259500
115,-1.0,6.0,34.0,3230,2,3,4,4,4,4,3,4.0,7,7,2.0,5,6,5,1999,1999,5,7,9.0,9.0,4,1129.0,3,3,4,5,4,2,7,419,0,310,729,5,4,2,5,729,729,0,1458,0,0,2,1,2,1,3,5,8,1,3,2,1999.0,2,2,440,4,4,3,0,32,0,0,0,0,-1,-1,-1,0,6,2007,10,6,176000
116,-1.0,3.0,69.0,11616,2,-1,4,4,4,5,3,6.0,7,7,5.0,8,5,5,1962,1962,5,7,-1.0,-1.0,4,116.0,3,3,5,4,4,2,3,170,670,252,1092,5,3,2,5,1092,0,0,1092,0,1,1,0,3,1,3,6,8,1,2,6,1962.0,2,1,288,4,4,3,0,20,144,0,0,0,-1,-1,-1,0,9,2009,10,6,139000
117,-1.0,3.0,74.0,8536,2,-1,4,4,4,4,3,18.0,7,7,5.0,8,5,5,2006,2007,5,7,3.0,3.0,-1,0.0,3,3,4,5,4,2,2,0,0,1125,1125,5,4,2,5,1125,0,0,1125,0,0,1,1,2,1,3,5,8,0,-1,6,2007.0,2,2,430,4,4,3,80,64,0,0,0,0,-1,-1,-1,0,4,2007,7,1,155000
118,-1.0,3.0,90.0,12376,2,-1,4,4,4,4,3,5.0,7,7,5.0,5,7,5,1990,1990,3,7,7.0,7.0,-1,0.0,3,3,4,5,4,3,7,1470,0,203,1673,5,4,2,5,1699,1523,0,3222,1,0,3,0,5,1,4,11,8,2,4,6,1990.0,2,3,594,4,4,3,367,0,0,0,0,0,-1,-1,-1,0,5,2010,10,6,320000
119,-1.0,3.0,65.0,8461,2,-1,4,4,4,5,3,20.0,7,7,5.0,5,6,5,2005,2006,5,7,3.0,3.0,-1,0.0,4,3,4,5,4,2,2,0,0,728,728,5,5,2,5,728,728,0,1456,0,0,2,1,3,1,4,8,8,1,5,6,2005.0,4,2,390,4,4,3,0,24,0,0,0,0,-1,-1,-1,0,7,2006,7,1,163990
120,-1.0,3.0,69.0,21453,2,-1,3,1,4,3,1,21.0,7,7,5.0,1,6,5,1969,1969,6,5,7.0,7.0,-1,0.0,3,3,5,4,4,5,6,938,0,0,938,5,5,2,5,988,0,0,988,1,0,1,0,1,1,3,4,8,2,4,6,1969.0,2,2,540,4,4,3,0,130,0,130,0,0,-1,-1,-1,0,10,2006,10,6,180000
121,-1.0,1.0,50.0,6060,2,-1,4,4,4,5,3,16.0,7,7,5.0,7,4,5,1939,1950,5,7,17.0,17.0,-1,0.0,3,3,4,4,4,2,2,0,0,732,732,5,4,2,5,772,351,0,1123,0,0,1,0,3,1,3,4,8,0,-1,2,1979.0,2,1,264,4,4,2,0,0,140,0,0,0,-1,4,-1,0,6,2007,10,6,100000
122,-1.0,3.0,75.0,9464,2,-1,4,4,4,4,3,-1.0,7,7,5.0,8,6,7,1958,1958,3,7,9.0,9.0,4,135.0,3,4,5,4,4,2,5,570,0,510,1080,5,4,2,5,1080,0,0,1080,0,0,1,0,3,1,3,5,8,0,-1,6,1958.0,2,1,288,4,4,3,0,0,0,0,130,0,-1,-1,-1,0,6,2008,10,6,136000
123,-1.0,3.0,55.0,7892,2,-1,4,4,4,5,3,5.0,7,7,2.0,8,6,5,1993,1993,5,7,7.0,7.0,-1,0.0,4,3,4,5,4,2,7,300,0,899,1199,5,5,2,5,1199,0,0,1199,0,0,2,0,2,1,4,5,8,0,-1,6,1993.0,3,2,530,4,4,3,0,63,0,0,0,0,-1,-1,-1,0,3,2008,10,6,153900
124,-1.0,3.0,48.0,17043,2,-1,3,4,4,3,3,9.0,7,7,5.0,8,6,5,1979,1998,5,7,11.0,11.0,-1,0.0,3,4,5,5,3,2,2,0,0,1362,1362,5,3,2,5,1586,0,0,1586,0,0,2,0,3,1,3,7,8,1,4,6,1979.0,2,2,435,4,4,3,192,0,0,0,0,0,-1,-1,-1,0,1,2009,10,6,181000
125,-1.0,1.0,60.0,6780,2,-1,4,4,4,5,3,16.0,7,7,-1.0,7,6,8,1935,1982,5,7,-1.0,-1.0,-1,0.0,3,2,5,4,4,4,7,490,0,30,520,5,4,1,5,520,0,234,754,1,0,1,0,2,1,3,5,8,0,-1,-1,1980.0,-1,0,0,-1,-1,1,53,0,0,0,0,0,-1,-1,-1,0,6,2006,10,6,84500
126,-1.0,3.0,69.0,4928,2,-1,3,4,4,5,3,11.0,7,7,2.0,8,6,5,1976,1976,5,7,7.0,7.0,-1,0.0,3,3,5,5,4,2,6,120,0,958,1078,5,3,2,5,958,0,0,958,0,0,2,0,2,1,3,5,8,1,4,6,1977.0,3,2,440,4,4,3,0,205,0,0,0,0,-1,-1,-1,0,2,2007,10,6,128000
127,-1.0,1.0,55.0,4388,2,-1,3,3,4,5,3,8.0,8,7,5.0,6,5,7,1930,1950,5,7,1.0,-1.0,-1,0.0,3,4,6,4,4,2,3,116,0,556,672,5,5,2,5,840,0,0,840,0,0,1,0,3,1,3,5,8,1,4,-1,1980.0,-1,0,0,-1,-1,1,0,0,0,0,0,0,-1,-1,-1,0,6,2007,10,6,87000
128,-1.0,3.0,69.0,7590,2,-1,4,4,4,5,3,-1.0,4,7,5.0,5,6,5,1966,1966,5,7,3.0,3.0,4,266.0,3,3,5,4,4,2,5,512,0,148,660,5,3,2,5,660,688,0,1348,0,0,1,1,3,1,3,6,8,1,3,6,1966.0,3,2,453,4,4,3,188,108,0,0,0,0,-1,-1,-1,0,7,2006,10,6,155000
129,-1.0,3.0,69.0,8973,2,-1,4,4,4,5,3,-1.0,7,7,5.0,8,5,7,1958,1991,5,7,7.0,7.0,4,85.0,3,3,5,4,4,2,4,567,28,413,1008,5,3,2,4,1053,0,0,1053,0,1,1,1,3,1,5,6,8,0,-1,7,1998.0,3,2,750,4,4,3,0,80,0,180,0,0,-1,2,-1,0,7,2006,10,5,150000
130,-1.0,3.0,88.0,14200,2,-1,4,4,4,4,3,-1.0,7,7,5.0,5,7,6,1966,1966,5,7,9.0,9.0,4,309.0,3,3,5,4,4,2,4,445,0,479,924,5,5,2,5,1216,941,0,2157,0,0,2,1,4,1,4,8,8,2,5,6,1966.0,4,2,487,4,4,3,105,66,0,0,0,0,-1,5,-1,0,5,2006,10,6,226000
131,-1.0,3.0,69.0,12224,2,-1,3,4,4,4,3,17.0,7,7,5.0,5,6,5,2000,2000,5,7,3.0,3.0,4,40.0,4,3,4,5,4,2,7,695,0,297,992,5,5,2,5,1022,1032,0,2054,1,0,2,1,3,1,4,7,8,1,4,4,2000.0,3,2,390,4,4,3,24,48,0,0,0,0,-1,-1,-1,0,7,2009,10,6,244000
132,-1.0,3.0,75.0,7388,2,-1,4,4,4,4,3,-1.0,7,7,5.0,8,5,6,1959,2002,5,7,9.0,9.0,-1,0.0,3,3,5,4,4,2,4,405,0,658,1063,5,4,2,5,1327,0,0,1327,1,0,1,0,3,1,4,7,8,0,-1,2,1974.0,2,2,624,4,4,3,0,0,0,0,0,0,-1,-1,-1,0,7,2007,10,6,150750
133,-1.0,3.0,69.0,6853,2,-1,3,4,4,5,3,2.0,7,7,5.0,8,8,5,2001,2002,5,7,3.0,3.0,4,136.0,4,3,4,6,4,2,7,1005,0,262,1267,5,5,2,5,1296,0,0,1296,1,0,2,0,2,1,4,6,8,0,-1,6,2001.0,4,2,471,4,4,3,192,25,0,0,0,0,-1,-1,-1,0,6,2009,10,6,220000
134,-1.0,3.0,78.0,10335,2,-1,3,4,4,5,3,6.0,7,7,5.0,8,5,6,1968,1993,5,7,7.0,7.0,-1,0.0,3,3,5,4,4,2,4,570,0,891,1461,5,4,2,5,1721,0,0,1721,0,0,2,1,3,1,3,7,7,1,4,6,1968.0,3,2,440,4,4,3,0,96,180,0,0,0,-1,4,-1,0,7,2006,10,6,180000
